Date,ticker_P,le cours d'ouverture_P,le plus haut_P,le plus bas_P,le cours de clôture_P,le volume de titres échangés_P,Gtrends_P,nom_P,ISIN_P,ISIN_G,nom_G,Gtrends_G,le volume de titres échangés_G,le cours de clôture_G,le plus haut_G,le plus bas_G,le cours d'ouverture_G,ticker_G
2018-05-10,STM,19.99,20.05,19.665,19.955,1816186,215.49831081081084,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,FP,52.85,52.9,52.28,52.71,3775827,103.07826460250595,Total,FR0000120271,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,ACA,13.465,13.515,13.35,13.425,2905129,61.260273972602754,Credit Agricole,FR0000045072,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,SU,75.16,76.42,75.16,76.42,1172339,61.10224586288415,Schneider Electric,FR0000121972,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,ORA,15.155,15.19,15.02,15.145,3877883,81.62024672475901,Orange,FR0000133308,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,OR,200.4,201.8,199.85,201.4,245161,87.86201550505515,L'oreal,FR0000120321,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,FTI,27.79,28.0,26.49,26.81,2345422,104.74137931034483,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,KER,447.1129,453.7127,445.9975,453.7127,165618,59.21833918128655,Kering,FR0000121485,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,SAF,99.0,99.92,98.92,99.74,421000,88.37255131418006,Safran,FR0000073272,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,RNO,88.47,89.07,87.7,88.4,506168,81.99703947368423,Renault,FR0000131906,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,DSY,110.25,111.55,109.95,111.35,150738,70.30075187969925,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,VIE,20.54,20.74,20.45,20.66,1556254,50.75982209043737,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,CAP,115.25,115.85,115.25,115.65,198431,60.33081902316375,CapGemini,FR0000125338,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,CA,16.53,16.595,16.425,16.47,1299906,81.46827106996953,Carrefour,FR0000120172,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,UG,20.0,20.19,19.875,20.05,1703080,74.32726449275363,Peugeot,FR0000121501,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,BN,64.62,65.31,64.57,65.22,889242,85.44458864818252,Danone,FR0000120644,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,MT,29.45,29.825,29.285,29.56,3804699,11.550369238604533,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,LR,66.26,66.66,66.1,66.66,258793,46.851110302147795,Legrand SA,FR0010307819,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,CS,22.31,22.46,22.2,22.37,4426225,87.86947112462006,Axa,FR0000120628,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,PUB,62.38,62.72,62.06,62.36,325228,115.81415174765557,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,SW,83.22,83.52,82.48,83.24,226245,30.278293135435995,Sodexo,FR0000121220,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,ML,117.55,119.25,117.1,118.75,403876,106.72982261640797,Michelin,FR0000121261,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,URW,196.15,196.7,195.85,196.4,193783,39.88051244148805,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,BNP,62.65,62.86,62.07,62.75,2100853,39.447074259455796,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,SAN,65.91,66.13,65.47,66.13,2303153,70.65665046398587,Sanofi,FR0000120578,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,EL,115.35,115.45,114.65,115.0,258867,66.26897715211439,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,VIV,22.81,23.12,22.8,23.1,1380326,20.293665768194067,Vivendi,FR0000127771,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,EN,43.0,43.17,42.71,42.87,434524,64.61996964416588,Bouygues,FR0000120503,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,ATO,111.25,111.95,110.95,111.6,198065,86.60027744748317,Atos,FR0000051732,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,DG,84.98,85.88,84.98,85.58,672237,86.6344261024568,Vinci,FR0000125486,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,FR,57.2,57.48,56.92,57.38,337563,68.85800232747073,Valeo,FR0013176526,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-10,ENGI,14.59,14.615,14.51,14.6,3352717,66.8082551716859,Engie,FR0010208488,FR0003500008,CAC 40,15.24800622446995,2234537,5545.95,5547.2,5522.91,5532.37,PX1
2018-05-11,ENGI,14.585,14.665,14.535,14.64,5115695,79.47878632493668,Engie,FR0010208488,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,ORA,15.105,15.19,15.055,15.19,3824442,90.68916302751,Orange,FR0000133308,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,RI,138.5,138.95,137.75,138.35,254465,18.807899971582835,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,BNP,62.66,62.82,62.25,62.77,2205688,46.71364057040818,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,VIE,20.69,20.71,20.48,20.71,2332896,65.98776871756857,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,SU,76.5,76.5,75.62,75.64,1118497,65.546045562003,Schneider Electric,FR0000121972,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,FTI,26.8,27.08,26.69,27.02,1281449,64.65517241379311,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,BN,65.3,65.3,64.73,64.73,941183,76.0807981113954,Danone,FR0000120644,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,KER,454.2704,458.9182,450.3663,458.9182,300023,55.39780116959064,Kering,FR0000121485,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,MT,30.3,30.76,29.9,30.225,8715013,24.349427043544694,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,DG,85.56,85.72,85.32,85.54,853596,88.97589707819888,Vinci,FR0000125486,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,SW,83.26,83.84,83.0,83.72,227031,34.76396619253762,Sodexo,FR0000121220,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,EN,42.91,43.07,42.88,43.02,412913,83.41850626792322,Bouygues,FR0000120503,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,FR,57.28,57.96,56.94,57.18,629234,88.22431548207187,Valeo,FR0013176526,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,RNO,88.44,89.43,88.37,89.0,547289,84.89105263157896,Renault,FR0000131906,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,CS,22.41,22.555,22.34,22.495,4720994,98.29466261398177,Axa,FR0000120628,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,LR,66.64,66.78,66.28,66.46,260645,44.97706589006189,Legrand SA,FR0010307819,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,CA,16.445,16.63,16.405,16.45,1821372,61.365710676080944,Carrefour,FR0000120172,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,ML,118.65,119.35,118.15,119.1,380649,99.84402760889778,Michelin,FR0000121261,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,AC,45.95,46.47,45.94,46.45,1036591,50.04406108815693,Accor Hotels,FR0000120404,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,EL,114.65,115.1,114.35,114.75,281486,54.43523123209396,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,GLE,42.5,42.77,42.385,42.73,2114777,85.19884966631541,Societe Generale,FR0000130809,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,FP,52.74,53.33,52.58,53.33,4121949,96.20638029567222,Total,FR0000120271,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,VIV,23.1,23.48,23.1,23.24,2384107,24.456469002695417,Vivendi,FR0000127771,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,RMS,582.6,584.0,577.4,584.0,48266,87.48968846244966,Hermes,FR0000052292,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,AI,108.5,108.85,107.95,108.1,660258,76.04551920341395,Air Liquide,FR0000120073,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,URW,195.9,196.55,195.4,195.45,263086,49.18596534450193,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,AIR,99.7,99.82,98.93,99.45,828606,73.4548952471354,Airbus,NL0000235190,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,DSY,111.3,111.75,110.85,111.1,171053,51.88865019692088,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,MC,292.95,293.7,290.35,293.6,387858,13.443895652173916,Lvmh,FR0000121014,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,ATO,111.7,111.7,110.75,110.75,247065,86.60027744748317,Atos,FR0000051732,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,SAN,63.31,63.93,63.25,63.74,2604918,78.84872588010016,Sanofi,FR0000120578,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,STM,20.0,20.3,19.985,20.2,2011333,368.74155405405406,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,OR,201.5,201.7,199.45,200.3,325333,95.36243146280377,L'oreal,FR0000120321,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,PUB,62.22,62.5,61.86,62.04,533108,105.65501562944017,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,ACA,13.425,13.49,13.395,13.47,4083132,89.33789954337901,Credit Agricole,FR0000045072,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,CAP,115.85,116.15,115.3,115.85,346129,53.27916485162513,CapGemini,FR0000125338,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,SAF,99.9,99.94,99.06,99.42,633517,92.27134034274683,Safran,FR0000073272,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,UG,20.05,20.1,19.915,20.08,1205040,76.23309178743962,Peugeot,FR0000121501,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-11,SGO,45.34,45.5,44.46,45.245,2243225,72.88359788359789,Saint Gobain,FR0000125007,FR0003500008,CAC 40,16.158334954289053,2733944,5541.94,5544.74,5521.34,5533.41,PX1
2018-05-14,RNO,89.0,89.44,87.62,88.67,769952,88.74973684210528,Renault,FR0000131906,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,EL,114.75,115.4,114.55,114.95,275689,87.56971980815115,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,ATO,110.8,112.8,110.65,111.4,250314,97.29166972495022,Atos,FR0000051732,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,OR,200.0,202.0,199.85,201.7,360913,80.36159954730655,L'oreal,FR0000120321,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,LR,66.48,66.5,66.06,66.18,200914,52.473243538405534,Legrand SA,FR0010307819,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,FTI,26.95,27.02,26.64,26.8,929086,72.41379310344828,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,BNP,62.71,62.98,62.57,62.88,2143544,56.05636868448981,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,SW,83.68,84.08,83.24,83.3,273251,32.521129663986805,Sodexo,FR0000121220,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,GLE,42.74,42.795,42.465,42.735,2607568,84.077812170706,Societe Generale,FR0000130809,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,SAF,99.7,99.7,98.56,98.86,467923,96.17012937131359,Safran,FR0000073272,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,UG,20.05,20.08,19.985,20.06,1318182,81.9505736714976,Peugeot,FR0000121501,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,AIR,98.7,98.99,96.36,97.08,1726805,87.2942233371754,Airbus,NL0000235190,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,MC,293.55,295.4,293.1,294.75,334427,22.25196521739131,Lvmh,FR0000121014,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,DSY,111.1,111.35,109.75,110.1,199891,88.71285356247763,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,RMS,584.6,586.8,582.6,586.8,41150,89.50094566848298,Hermes,FR0000052292,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,STM,20.26,20.48,20.05,20.37,1722880,177.18750000000003,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,CAP,115.9,116.15,114.9,115.95,294036,67.38247319470237,CapGemini,FR0000125338,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,PUB,61.94,62.06,61.2,61.32,502719,142.22790565501563,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,VIE,19.93,19.96,19.595,19.73,2024148,93.39807264640476,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,MT,30.15,30.485,29.88,30.475,3611946,28.719837025719382,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,SGO,45.435,45.435,44.72,44.81,1422200,86.30952380952381,Saint Gobain,FR0000125007,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,SU,75.6,75.66,74.9,75.26,1043170,81.09934450891896,Schneider Electric,FR0000121972,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,CA,16.45,16.465,16.24,16.31,2063039,58.191622192835375,Carrefour,FR0000120172,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,URW,196.0,196.8,195.45,196.0,224698,61.15011907694835,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,FR,57.16,57.38,56.7,57.38,567625,78.5411589047713,Valeo,FR0013176526,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,ML,118.9,118.9,117.7,118.5,304483,110.17272012016306,Michelin,FR0000121261,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,BN,64.78,64.88,64.47,64.78,1021288,93.63790536787124,Danone,FR0000120644,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,EN,42.96,42.96,42.45,42.53,584300,117.49085389848342,Bouygues,FR0000120503,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,ORA,15.2,15.235,15.01,15.01,6373186,100.76573669723334,Orange,FR0000133308,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,ENGI,14.63,14.715,14.6,14.69,4180957,115.18664684773432,Engie,FR0010208488,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,SAN,64.17,64.66,63.84,64.4,2634850,80.89674473412875,Sanofi,FR0000120578,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,VIV,23.25,23.55,23.1,23.43,3320340,26.53787061994609,Vivendi,FR0000127771,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,CS,22.6,22.6,22.39,22.565,4861734,114.67710638297872,Axa,FR0000120628,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,AC,46.5,46.87,46.45,46.83,495013,53.436878789048926,Accor Hotels,FR0000120404,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,AI,108.25,108.25,107.65,107.9,566791,96.32432432432432,Air Liquide,FR0000120073,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,RI,138.35,139.05,137.8,139.05,251674,31.34649995263806,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,KER,459.7,462.7,455.3,458.6,262514,60.17347368421053,Kering,FR0000121485,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,ACA,13.5,13.505,13.285,13.41,6346001,84.23287671232879,Credit Agricole,FR0000045072,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,DG,85.48,85.78,85.12,85.78,782016,110.04913585987757,Vinci,FR0000125486,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-14,FP,53.22,53.78,53.08,53.7,4211624,95.06106624453327,Total,FR0000120271,FR0003500008,CAC 40,21.392725150748884,2641130,5540.68,5542.21,5524.44,5539.05,PX1
2018-05-15,BN,64.67,64.92,64.41,64.86,1794521,90.12648391657608,Danone,FR0000120644,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,ATO,111.45,114.7,111.4,113.6,618000,104.77564431917716,Atos,FR0000051732,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,LR,66.06,66.46,65.96,66.16,380716,50.59919912631962,Legrand SA,FR0010307819,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,RI,138.8,140.25,138.55,139.1,398189,30.003078526096427,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,CAP,115.8,116.35,115.2,115.55,412697,52.495647721454176,CapGemini,FR0000125338,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,URW,195.65,195.65,193.35,195.15,352501,78.43167446825984,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,DSY,109.9,110.5,109.35,110.0,252777,127.2108843537415,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,SAF,98.88,99.5,98.54,99.18,742455,90.97174399989123,Safran,FR0000073272,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,RNO,88.4,89.38,88.23,88.78,675325,86.82039473684212,Renault,FR0000131906,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,RMS,586.4,586.4,578.4,585.4,66830,88.49531706546632,Hermes,FR0000052292,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,AI,107.95,108.45,107.3,108.3,1153510,95.05689900426742,Air Liquide,FR0000120073,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,FR,57.22,57.92,57.06,57.76,664736,84.99659662297168,Valeo,FR0013176526,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,ML,118.25,119.55,118.05,119.2,654305,99.84402760889778,Michelin,FR0000121261,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,AIR,96.74,97.98,95.36,96.25,2059394,87.2942233371754,Airbus,NL0000235190,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,SGO,44.77,45.135,44.58,44.94,1650031,67.12962962962963,Saint Gobain,FR0000125007,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,ACA,13.21,13.77,13.18,13.565,9134616,95.7191780821918,Credit Agricole,FR0000045072,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,SW,83.0,83.58,82.96,83.5,295786,32.521129663986805,Sodexo,FR0000121220,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,STM,20.43,20.98,20.33,20.41,4268701,354.37500000000006,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,ORA,14.98,14.98,14.42,14.53,16260414,94.71979249539935,Orange,FR0000133308,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,ENGI,14.745,14.785,14.595,14.77,5811668,115.18664684773432,Engie,FR0010208488,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,MC,293.5,298.45,293.15,298.45,537216,17.616139130434785,Lvmh,FR0000121014,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,CA,16.28,16.49,16.205,16.32,2849606,55.01753370958981,Carrefour,FR0000120172,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,OR,201.0,202.8,199.75,202.5,428212,87.86201550505515,L'oreal,FR0000120321,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,EL,114.95,116.0,114.65,115.95,413934,67.45235174411643,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
2018-05-15,KER,456.5,466.7,455.6,466.7,241250,59.21833918128655,Kering,FR0000121485,FR0003500008,CAC 40,20.482396420929785,3628901,5553.16,5563.36,5527.64,5529.39,PX1
